"Date_Sampled","Year","Irr_season","Depth_1","Field_ID","Soil_pH","Soluble_Salts","OM_pct","NO3_D1_ppm","Bicarb_P_ppm","SO4_ppm","ExchK_ppm","ExchCa_ppm","ExchMg_ppm","ExchNa_ppm","Zn_ppm","Fe_ppm","Mn_ppm","Cu_ppm","Boron_ppm","CEC_me_100g","treatment"
2004-09-01,2004,"During","13-24","F4",7.6,0.86,0.9,13.1,6,66,124,1200,80,176,0.4,23.8,11.5,1.7,0.6,7.7,"Sodium"
2004-09-01,2004,"During","25-36","F4",7.9,0.9,0.6,5.2,6,62,72,1060,153,336,0.3,30.3,12.8,1.6,0.5,8.2,"Sodium"
2004-09-01,2004,"During","37-48","F4",7.9,0.9,0.6,5.6,5,71,75,1080,158,356,0.3,33.1,14.3,1.7,0.5,8.5,"Sodium"
2005-01-11,2005,"Winter","0-12","F4",,,,0.52,,,,25,234,1280,125,223,0.4,21.3,11.4,1.5,"Sodium"
2005-01-11,2005,"Winter","13-24","F4",,,,0.5,,,,30,110,1230,205,271,0.3,20.1,18.5,1.4,"Sodium"
2005-01-11,2005,"Winter","25-36","F4",,,,0.68,,,,38,82,1170,263,327,0.2,21.1,21.3,1.3,"Sodium"
2005-01-11,2005,"Winter","37-48","F4",,,,0.92,,,,55,77,1140,296,375,0.2,20.8,18.6,1.3,"Sodium"
2005-04-01,2005,"Before","0-12","F4",,,,0.48,,,,32,256,1450,94,84,0.5,29.7,16,1.8,"Sodium"
2005-04-01,2005,"Before","13-24","F4",,,,0.32,,,,22,133,1260,124,134,0.3,22,27.2,1.7,"Sodium"
2005-04-01,2005,"Before","25-36","F4",,,,0.44,,,,20,41,1040,287,279,0.1,17.2,54,1.2,"Sodium"
2005-04-01,2005,"Before","37-48","F4",,,,0.56,,,,25,51,1090,305,324,0.1,19.7,38.1,1.2,"Sodium"
2005-06-08,2005,"Before","0-12","F4",,,,0.64,,,,38,261,1340,150,160,0.8,32.6,10.7,2,"Sodium"
2005-06-08,2005,"Before","13-24","F4",,,,0.66,,,,28,167,1260,178,185,0.5,21.4,7.3,1.6,"Sodium"
2005-06-08,2005,"Before","25-36","F4",,,,0.64,,,,35,100,1370,254,263,0.4,19.5,5.8,1.4,"Sodium"
2005-06-08,2005,"Before","37-48","F4",,,,0.68,,,,34,129,1290,181,171,0.5,23.9,7.7,1.6,"Sodium"
2005-07-08,2005,"During","0-12","F4",,,,0.94,48,,,62,548,1730,95,192,1.2,52.6,16.5,3.3,"Sodium"
2005-07-08,2005,"During","13-24","F4",,,,0.96,,,,33,113,1060,265,669,0.2,21.5,7.4,1.6,"Sodium"
2005-07-08,2005,"During","25-36","F4",,,,1.04,,,,67,45,960,435,684,0.1,18.8,4.3,1.3,"Sodium"
2005-07-08,2005,"During","37-48","F4",,,,1.22,,,,95,79,1130,424,615,0.2,16.7,5.8,1.1,"Sodium"
2005-10-20,2005,"During","0-12","F4",,,,0.68,12,,,70,132,1420,253,312,0.3,17.4,8.2,1.2,"Sodium"
2005-10-20,2005,"During","13-24","F4",,,,0.42,,,,29,71,1380,340,505,0.1,17.8,7.2,1.1,"Sodium"
2005-10-20,2005,"During","25-36","F4",,,,1.16,,,,149,44,1180,371,569,0.1,17.1,5.4,1,"Sodium"
2005-10-20,2005,"During","37-48","F4",,,,1.06,,,,179,64,1090,368,537,0.2,31.8,8.2,1.3,"Sodium"
2005-12-22,2005,"After","0-12","F4",,,,1.48,12,,,135,385,1190,127,173,0.3,17.8,9.5,1.6,"Sodium"
2005-12-22,2005,"After","13-24","F4",,,,1.46,12,,,142,100,1230,353,507,0.4,14.9,14.7,1.2,"Sodium"
2005-12-22,2005,"After","25-36","F4",,,,1.58,12,,,138,83,1270,448,673,0.1,16.3,29.3,1.1,"Sodium"
2005-12-22,2005,"After","37-48","F4",,,,1,12,,,94,39,1060,464,740,0.1,14.9,11.3,1,"Sodium"
2006-05-11,2006,"Before","0-12","F4",,,,1.14,12,,,96,78,1110,240,528,0.4,26.6,83.9,1.4,"Sodium"
2006-05-11,2006,"Before","13-24","F4",,,,1.38,,,,112,62,890,308,653,0.2,25.8,56.1,1.4,"Sodium"
2006-05-11,2006,"Before","25-36","F4",,,,1.24,,,,109,36,860,353,735,0.1,20.7,34.6,1.3,"Sodium"
2006-05-11,2006,"Before","37-48","F4",,,,1.28,,,,99,25,790,348,569,0.1,19.9,17.2,1.4,"Sodium"
2006-07-10,2006,"During","0-12","F4",,,,1.84,12,,,99,429,1210,121,237,1.3,50.9,40,2.7,"Sodium"
2006-07-10,2006,"During","13-24","F4",,,,1.72,24,,,89,449,1320,134,254,3.6,52.4,43,2.9,"Sodium"
2006-07-10,2006,"During","25-36","F4",,,,1.38,36,,,58,252,1230,207,284,0.9,67.4,55,2.3,"Sodium"
2006-07-10,2006,"During","37-48","F4",,,,1.14,48,,,37,144,1210,265,314,0.5,197,185,2.6,"Sodium"
2006-12-26,2006,"After","0-12","F4",,,,0.52,12,,,49,73,1110,340,428,0.1,20.4,4,1.1,"Sodium"
2006-12-26,2006,"After","13-24","F4",,,,0.52,,,,32,109,1100,294,406,0.2,18.9,6,1,"Sodium"
2006-12-26,2006,"After","25-36","F4",,,,0.88,,,,24,65,1050,379,453,0.2,21.6,6,1.3,"Sodium"
2007-08-03,2007,"During","0-12","F4",8.3,0.86,1.2,4.1,9,10,333,1370,194,437,0.3,64,36.5,2.4,,11.2,"Sodium"
2007-08-03,2007,"During","13-24","F4",8.2,1.22,1.5,5.9,15,13,405,1350,176,363,0.7,44.4,17.2,2.4,,10.8,"Sodium"
2007-08-03,2007,"During","25-36","F4",8.8,1.18,0.8,0.8,9,43,66,1000,433,1286,0,31.4,13.8,1.5,,,"Sodium"
2007-08-03,2007,"During","37-48","F4",8.7,1.62,0.8,0.7,4,55,72,970,457,1255,0,34.9,16,1.4,,,"Sodium"
2007-11-28,2007,"After","0-12","F4",8.1,0.84,2.1,15.8,17,17,490,1090,102,492,1,43.1,16.9,2.4,,9.7,"Sodium"
2007-11-28,2007,"After","13-24","F4",8.3,0.7,1.2,6.4,11,11,231,1160,130,409,0.5,26.4,12.3,2,,9.3,"Sodium"
2007-11-28,2007,"After","25-36","F4",8.3,0.66,1,7.6,9,13,177,1320,166,478,0.3,19,9.8,1.6,,10.5,"Sodium"
2007-11-28,2007,"After","37-48","F4",8.1,0.6,0.7,1.8,9,43,92,1400,330,490,0.2,17.9,5.5,1.3,,12.1,"Sodium"
2008-05-06,2008,"Before","0-12","F4",7.6,0.96,1.9,31.5,21,12,444,1350,89,157,0.8,38.9,16.7,2.2,,9.3,"Sodium"
2008-05-06,2008,"Before","13-24","F4",8.2,0.54,1,8.4,9,11,158,1240,156,315,0.3,42.7,22.8,1.8,,9.3,"Sodium"
2008-05-06,2008,"Before","25-36","F4",8.3,0.64,0.9,7.7,11,18,105,1110,203,339,0.3,27.3,22.9,1.6,,9,"Sodium"
2008-05-06,2008,"Before","37-48","F4",8.2,0.38,0.8,2.3,9,22,66,860,283,393,0.2,26.1,28.3,1.5,,8.5,"Sodium"
2009-07-17,2009,"During","0-12","F4",7.2,1.32,3.1,37,56,15,794,1240,138,423,4,105.1,23.1,5.2,,11.2,"Sodium"
2009-07-17,2009,"During","13-24","F4",8.4,1.26,1,6.4,11,22,132,1260,574,1032,7.5,41.2,10.2,2.7,,,"Sodium"
2009-07-17,2009,"During","25-36","F4",8.1,1.54,1,3.2,6,46,83,1470,1046,1442,2.6,24.5,3.7,3,,,"Sodium"
2009-07-17,2009,"During","37-48","F4",8,2.88,1.1,1.1,3,181,62,1200,1021,1291,18.8,24.2,4.4,1.2,,,"Sodium"
2011-02-10,2011,"Winter","0-12","F4",,,,1.04,36,,,47,411,1110,174,511,0.7,38.7,14.3,2.7,"Sodium"
2011-02-10,2011,"Winter","13-24","F4",,,,0.82,,,,25,395,960,140,441,0.2,16.5,6.3,1.8,"Sodium"
2011-02-10,2011,"Winter","25-36","F4",,,,1.18,,,,64,87,910,366,1071,0.2,19.5,3.3,1.5,"Sodium"
2011-07-13,2011,"During","0-12","F4",,,,1.82,48,,,87,498,1160,193,339,1.4,69.7,9.7,4.6,"Sodium"
2011-07-13,2011,"During","13-24","F4",,,,1.4,,,,81,446,1110,222,611,0.9,47.8,9.2,3.6,"Sodium"
2011-07-13,2011,"During","25-36","F4",,,,1.66,,,,91,213,1030,443,1006,0.6,37.5,8.4,3,"Sodium"
2011-07-13,2011,"During","37-48","F4",,,,1.84,,,,97,245,1080,432,958,0.9,42.2,7.3,3.3,"Sodium"
2013-06-28,2013,"Before","0-12","F4",8.2,0.8,1.1,3.9,11,20,353,1030,151,211,0.4,27,11.7,2.7,,8.2,"Potassium"
2013-06-28,2013,"Before","13-24","F4",8.7,0.6,0.9,1.2,5,25,134,1050,403,872,0.1,24.6,9.2,1.9,,12.7,"Potassium"
2013-06-28,2013,"Before","25-36","F4",8.4,1.26,0.9,1.5,5,39,93,1360,592,1224,0.1,18.9,5.9,1.4,,,"Potassium"
2013-06-28,2013,"Before","37-48","F4",8.4,1.84,0.8,2.3,4,134,62,1020,725,1006,0.1,20.4,3.5,1.7,,,"Potassium"
2014-06-23,2014,"Before","0-12","F4",7.7,0.74,1.8,9.5,36,14,509,1590,81,44,1.2,43.5,5.7,3.2,,10.1,"Potassium"
2014-06-23,2014,"Before","13-24","F4",8.1,0.86,1,4.2,9,15,185,1460,307,239,0.2,22.8,5.5,1.9,,11.4,"Potassium"
2014-06-23,2014,"Before","25-36","F4",8.4,1.22,1,2.7,6,39,78,1600,573,787,0.1,19,4.8,1.5,,16.4,"Potassium"
2014-06-23,2014,"Before","37-48","F4",8.7,0.8,0.6,1.4,5,17,19,840,295,370,0.1,14.2,14.9,1,,8.3,"Potassium"
2015-12-02,2015,"After","0-12","F4",8.1,1.46,1,2.7,7,89,43,960,370,631,0.2,21.1,5.3,1.3,0.8,10.7,"Potassium"
2015-12-02,2015,"After","13-24","F4",8.1,1.58,0.9,1.4,6,90,60,1110,450,700,0.2,15.5,5.7,0.9,0.6,12.5,"Potassium"
2015-08-01,2015,"During","0-12","F4",8.3,0.82,1.3,7.6,8,11,431,1470,174,139,0.4,14.5,5.7,1.7,0.7,10.5,"Potassium"
2015-08-01,2015,"During","13-24","F4",8.6,0.94,1,1.2,4,9,56,1340,399,597,0.2,12.8,3.6,1.5,0.3,12.8,"Potassium"
2016-06-09,2016,"Before","0-12","F4",,,,1.28,24,,,25,1795,1470,132,141,2.3,50.1,17.1,3.5,"Potassium"
2016-06-09,2016,"Before","13-24","F4",,,,1.68,,,,62,856,1370,238,561,0.6,18.5,14.5,2.4,"Potassium"
2004-06-15,2004,"Before","13-24","F4 ",7.8,0.7,1.3,7.6,20,29,414,1460,128,296,1,96,52.4,2.7,1,10.7,"Sodium"
2009-11-25,2009,"After","0-12","F4 ",8.4,1.4,1.7,11.1,16,74,595,1050,120,566,0.8,39.5,13.3,3.2,1.6,10.2,"Sodium"
2009-11-25,2009,"After","13-24","F4 ",8.9,0.88,1.1,9,8,39,309,1090,255,810,0.3,31.5,16.5,3,1.7,11.9,"Sodium"
2009-11-25,2009,"After","25-36","F4 ",8.9,0.86,1,5.6,7,41,143,970,422,933,0.2,29.4,8.4,2.2,1.4,12.8,"Sodium"
2009-11-25,2009,"After","37-48","F4 ",8.9,0.92,0.9,5,7,39,103,1080,636,1153,0.2,31.2,3.5,2.2,1.4,,"Sodium"
2010-07-13,2010,"During","0-12","F4 ",8.7,1.26,1,3.9,5,47,325,1140,241,699,0.2,18.8,17.9,2.2,1.3,11.6,"Sodium"
2010-07-13,2010,"During","13-24","F4 ",8.4,1,1,1.6,3,71,137,1520,883,1308,0.2,17.6,7.9,2,1.3,,"Sodium"
2010-07-13,2010,"During","25-36","F4 ",8.3,1.78,1,1.5,2,97,82,1440,1092,1477,0.1,13.9,2.7,1.4,1.1,,"Sodium"
2010-07-13,2010,"During","37-48","F4 ",8.2,1.46,0.9,2.1,2,119,73,1330,1081,1325,0.1,14.4,2.9,1.3,1.2,,"Sodium"
2000-04-14,2000,"Before","0-12","F5",7.1,0.48,2.9,5.6,32,20,399,770,158,157,1.9,268,20.8,4.5,1,6.9,"Sodium"
2000-04-14,2000,"Before","13-24","F5",8,0.46,1.3,4.1,12,12,189,1000,190,188,0.7,108,40.6,3.5,0.7,7.9,"Sodium"
2000-04-14,2000,"Before","25-36","F5",8.1,0.66,0.4,0.6,5,14,52,1170,456,255,0.1,49.7,40.3,1.8,0.3,10.9,"Sodium"
2000-04-14,2000,"Before","25-36","F5",7.5,0.72,0.8,0.1,6,36,112,990,298,132,0.4,39.6,43.9,2,0.6,8.3,"Sodium"
2001-08-03,2001,"During","0-12","F5",7.9,1.14,2.2,0.9,12,121,247,1530,304,519,1.3,55.2,40.5,2.7,0.9,13.1,"Sodium"
2001-08-03,2001,"During","13-24","F5",8.1,0.8,1.3,3.1,6,72,234,1410,235,369,0.6,42.2,41.9,2.8,0.9,11.2,"Sodium"
2001-08-03,2001,"During","25-36","F5",8,2,0.3,0.6,1,96,119,1680,597,720,0.1,36.7,33.9,1.5,0.4,16.8,"Sodium"
2001-08-03,2001,"During","37-48","F5",8.1,1.22,0.2,0.8,1,91,80,1830,799,707,0.1,30.4,22.9,1.3,0.3,19.1,"Sodium"
2001-06-21,2001,"Before","0-12","F5",7.6,1.18,3.4,1.2,25,107,569,1510,185,394,2,67.7,33.7,4.2,0.9,12.3,"Sodium"
2001-06-21,2001,"Before","13-24","F5",8.4,1.16,1.1,2.1,12,85,320,1400,305,627,0.7,46.8,41.5,3.5,0.9,13.1,"Sodium"
2001-06-21,2001,"Before","25-36","F5",8.3,1.22,0.1,2.7,1,43,149,1920,970,642,0.1,27.8,13.6,1.3,0.3,20.9,"Sodium"
2001-06-21,2001,"Before","37-48","F5",8.2,1.12,1,1.5,8,72,204,1570,537,824,0.4,42.2,40.3,2.6,0.7,16.4,"Sodium"
2001-10-18,2001,"During","0-12","F5",7.5,0.68,3.5,16,31,59,567,1220,144,316,3.9,86.5,12.4,3.6,0.8,10.1,"Sodium"
2001-10-18,2001,"During","13-24","F5",7.7,0.66,2,14,20,62,516,1340,155,266,1.5,68.6,12.3,4,0.8,10.5,"Sodium"
2001-10-18,2001,"During","25-36","F5",8.2,0.82,0.5,7.9,9,41,204,1490,412,355,0.6,38.7,12.6,2.9,0.9,12.9,"Sodium"
2001-10-18,2001,"During","37-48","F5",8.1,1.08,0.1,3.6,4,52,80,1740,1300,376,0.2,6.7,24.5,1,1.1,21.4,"Sodium"
2002-04-12,2002,"Before","0-12","F5",7.6,0.98,3,15.1,20,109,291,1400,136,177,2.4,82.8,27.3,3.9,0.6,9.6,"Sodium"
2002-04-12,2002,"Before","13-24","F5",7.9,0.72,1.6,4.6,17,66,230,1160,164,380,1,75.4,27.3,3.8,0.4,9.4,"Sodium"
2002-04-12,2002,"Before","25-36","F5",8.3,0.7,0.7,4.7,8,48,88,1070,290,542,0.7,40.7,22.9,2.6,0.5,,"Sodium"
2002-04-12,2002,"Before","37-48","F5",8.6,0.6,0.4,0.4,6,42,56,1070,290,627,0.2,20.1,16.3,1.4,0.7,,"Sodium"
2002-08-15,2002,"During","0-12","F5",7.2,0.96,2.9,42.1,17,80,504,1270,129,195,2.7,61.8,30.8,3.9,2.1,9.6,"Sodium"
2002-08-15,2002,"During","13-24","F5",7.3,0.8,0.9,27.2,10,42,317,1050,222,374,1.2,44.4,22.1,2.3,2.2,9.5,"Sodium"
2002-08-15,2002,"During","25-36","F5",7.7,0.84,1.7,25.4,12,52,284,980,214,346,1.6,51,25.2,2.6,2.1,8.9,"Sodium"
2002-06-15,2002,"Before","0-12","F5",7.1,0.9,2,10.6,15,130,293,1160,97,113,2.4,52.8,35.6,3.1,0.6,7.9,"Sodium"
2002-06-15,2002,"Before","13-24","F5",7.1,0.92,1.8,9.7,11,146,308,1140,101,120,2.1,42.2,41.8,3,1.5,7.9,"Sodium"
2002-06-15,2002,"Before","25-36","F5",7.1,0.94,1.9,15.5,12,102,265,1120,138,102,1.7,43.8,51.6,3,1.1,7.9,"Sodium"
2002-10-16,2002,"During","0-12","F5",7.4,0.78,3.1,47.7,29,76,449,1490,96,340,2.2,50.5,31.1,3.3,0.8,10.9,"Sodium"
2002-10-16,2002,"During","13-24","F5",8,0.54,2,27.9,22,77,361,1510,116,376,1.5,33.7,19.7,2.7,0.7,11.1,"Sodium"
2002-10-16,2002,"During","25-36","F5",8.1,0.54,1.3,22.5,15,46,250,1510,160,415,1.7,27.7,15.6,2.4,0.9,11.3,"Sodium"
2003-06-24,2003,"Before","0-12","F5",7.4,0.68,2.2,22.2,26,33,282,1410,110,167,1.9,45.2,14.4,2.7,,9.4,"Sodium"
2003-06-24,2003,"Before","13-24","F5",7.8,0.86,0.1,3.7,10,66,68,1170,312,392,0.6,24.7,9.5,1.1,,10.3,"Sodium"
2003-06-24,2003,"Before","25-36","F5",7.8,0.76,0.1,3.3,7,63,51,1060,312,378,0.4,22.6,8.4,1,,9.7,"Sodium"
2003-06-24,2003,"Before","37-48","F5",7.7,0.68,0.2,3.3,9,64,53,1060,323,444,0.7,26,9.1,1,,10.1,"Sodium"
2003-09-10,2003,"During","0-12","F5",7.3,0.86,2.1,8.7,26,58,298,1340,144,241,2,39.3,15.8,2.1,0.6,9.7,"Sodium"
2003-09-10,2003,"During","13-24","F5",7.3,0.84,1.1,3.9,18,60,234,1240,176,241,1.1,31.6,15.7,2,0.8,9.3,"Sodium"
2003-09-10,2003,"During","25-36","F5",7.4,0.84,1,4.4,16,66,213,1230,211,305,0.9,27.7,13.8,1.8,0.6,9.8,"Sodium"
2003-09-10,2003,"During","37-48","F5",7.4,0.84,1.3,0.9,19,71,256,1320,163,243,1.3,37.9,17.9,2.2,0.6,9.7,"Sodium"
2003-10-22,2003,"During","0-12","F5",8,0.52,2,10.9,11,22,343,1240,167,368,1.2,33.3,14.1,2.6,0.9,10.1,"Sodium"
2003-10-22,2003,"During","13-24","F5",8.1,0.64,0.3,0.9,6,36,38,960,349,582,0.3,23.6,23.7,1.7,0.4,10.3,"Sodium"
2003-10-22,2003,"During","25-36","F5",8.2,0.58,0.4,0.8,6,42,30,1010,386,579,0.3,22.5,18.3,1.6,0.3,10.9,"Sodium"
2003-10-22,2003,"During","37-48","F5",8.1,0.5,0.4,0.4,5,27,32,1080,450,500,0.3,23.1,32.1,1.4,0.2,11.4,"Sodium"
2004-06-15,2004,"Before","0-12","F5",6.7,0.54,2.1,12.4,16,35,315,1280,50,101,1.3,58.6,34,2.9,0.8,8.1,"Sodium"
2004-06-15,2004,"Before","13-24","F5",7.2,0.52,1,5.7,10,31,311,1380,66,122,0.7,36.9,32.1,2.3,0.5,8.8,"Sodium"
2004-06-15,2004,"Before","25-36","F5",7.3,0.58,1.3,8.8,14,38,219,1360,135,159,0.7,39.5,27.7,2,0.9,9.2,"Sodium"
2004-06-15,2004,"Before","37-48","F5",7.2,0.64,1.4,9.5,13,39,211,1310,129,156,0.7,38.8,25.2,2,0.4,8.8,"Sodium"
2004-04-22,2004,"Before","0-12","F5",8.3,0.48,0.4,4.3,8,37,120,1140,182,228,0.1,21.1,6.4,2,0.7,8.5,"Sodium"
2004-04-22,2004,"Before","13-24","F5",7.7,0.58,0.7,12.4,11,59,218,1300,107,154,0.5,33,6,2.7,1,8.6,"Sodium"
2004-04-22,2004,"Before","25-36","F5",8.2,0.46,0.1,1,11,51,50,1050,321,351,0.2,30.1,11.2,2.1,0.4,9.6,"Sodium"
2004-04-22,2004,"Before","37-48","F5",8,0.4,0.2,0.5,9,55,63,1110,285,315,0.4,30.8,13.1,2.3,0.5,9.5,"Sodium"
2004-02-09,2004,"Before","0-12","F5",7.6,0.46,1,0.4,8,27,225,1360,98,157,0.7,29.3,22.4,2,1,8.9,"Sodium"
2004-02-09,2004,"Before","13-24","F5",7.8,0.52,0.3,0.5,6,34,111,1290,194,292,0.4,23.2,43.6,1.6,0.7,9.6,"Sodium"
2004-02-09,2004,"Before","25-36","F5",7.9,0.56,0.2,0.4,7,45,90,1340,268,375,0.4,22.2,32.4,1.5,0.8,10.8,"Sodium"
2004-02-09,2004,"Before","37-48","F5",7.9,0.62,0.3,0.4,7,42,85,1220,291,435,0.5,27.5,31.2,1.5,0.6,10.6,"Sodium"
2004-10-27,2004,"During","0-12","F5",7.3,0.48,1.9,11,9,28,277,1300,139,212,0.9,34.7,12.3,1.8,0.7,9.3,"Sodium"
2004-10-27,2004,"During","13-24","F5",7.3,0.46,1.1,7.3,16,28,183,1250,190,162,0.7,33.4,14.4,1.5,0.7,9,"Sodium"
2004-10-27,2004,"During","25-36","F5",7.3,0.44,0.8,4.3,11,30,127,1340,260,151,0.2,28,13.5,1.1,0.6,9.8,"Sodium"
2004-10-27,2004,"During","37-48","F5",7.8,0.44,1,4.9,13,28,131,1300,221,143,0.8,28.7,12.6,1.2,0.6,9.3,"Sodium"
2004-09-01,2004,"During","0-12","F5",7.2,0.42,2.8,8.4,9,34,213,1220,61,142,1.4,46,32.8,2.6,0.6,7.8,"Sodium"
2004-09-01,2004,"During","13-24","F5",7.6,0.38,1.1,5,6,21,100,940,133,135,0.5,24.3,19.2,1.8,0.6,6.7,"Sodium"
2004-09-01,2004,"During","25-36","F5",7.4,0.94,0.3,2.8,5,20,54,1000,237,181,0.3,18,12.3,1.3,0.4,7.9,"Sodium"
2004-09-01,2004,"During","37-48","F5",7.7,0.88,0.4,2.4,6,24,56,1050,257,270,0.4,23.3,14.1,1.5,0.4,8.7,"Sodium"
2005-01-11,2005,"Winter","0-12","F5",,,,0.52,,,,20,251,1300,127,266,0.6,20.9,12.8,1.8,"Sodium"
2005-01-11,2005,"Winter","13-24","F5",,,,0.34,,,,14,129,1230,233,214,0.3,13.7,10.6,1.4,"Sodium"
2005-01-11,2005,"Winter","25-36","F5",,,,0.5,,,,26,62,1300,408,310,0.2,12,6.5,0.9,"Sodium"
2005-01-11,2005,"Winter","37-48","F5",,,,0.44,,,,29,61,1250,451,426,0.3,14.4,9,1.1,"Sodium"
2005-04-01,2005,"Before","0-12","F5",,,,0.3,,,,11,346,1210,113,147,2.1,120.9,19.4,2.6,"Sodium"
2005-04-01,2005,"Before","13-24","F5",,,,0.3,,,,9,258,1250,127,121,0.5,32.6,11,2.3,"Sodium"
2005-04-01,2005,"Before","25-36","F5",,,,0.34,,,,9,147,1270,245,231,0.3,26.1,23.7,1.7,"Sodium"
2005-04-01,2005,"Before","37-48","F5",,,,0.52,,,,13,86,1310,385,410,0.2,26.9,19.6,1.4,"Sodium"
2005-06-08,2005,"Before","0-12","F5",,0,,0.36,,,,10,393,1300,92,79,1.3,61.5,14.1,2.5,"Sodium"
2005-06-08,2005,"Before","13-24","F5",,,,0.26,,,,8,245,1320,134,107,0.6,31.4,9.6,2.1,"Sodium"
2005-06-08,2005,"Before","25-36","F5",,,,0.46,,,,8,100,1520,266,144,0.2,17.5,5.2,1.2,"Sodium"
2005-06-08,2005,"Before","37-48","F5",,,,0.32,,,,11,80,1600,353,163,0.3,18.6,6.8,1.2,"Sodium"
2005-07-08,2005,"During","0-12","F5",,,,0.34,48,,,18,218,1260,123,159,0.6,23.6,13.1,1.6,"Sodium"
2005-07-08,2005,"During","13-24","F5",,,,0.5,,,,28,121,1350,231,215,0.3,18.4,11.6,1.2,"Sodium"
2005-07-08,2005,"During","25-36","F5",,,,0.6,,,,27,150,1310,198,211,0.4,20.4,11.1,1.2,"Sodium"
2005-07-08,2005,"During","37-48","F5",,,,0.5,,,,38,60,1350,463,200,0.2,21.5,15.1,1.1,"Sodium"
2005-07-08,2005,"During","0-12","F5",,,,0.48,48,,,13,379,1290,123,204,1.6,71.2,16.4,3.5,"Sodium"
2005-10-20,2005,"During","0-12","F5",,,,0.72,12,,,42,151,1290,273,519,0.6,30.3,17.6,1.9,"Sodium"
2005-10-20,2005,"During","13-24","F5",,,,0.58,,,,41,115,1220,263,448,0.5,29.4,19.6,1.9,"Sodium"
2005-10-20,2005,"During","25-36","F5",,,,0.56,,,,47,87,1170,353,536,0.2,24.3,19.2,1.5,"Sodium"
2005-10-20,2005,"During","37-48","F5",,,,0.62,,,,41,157,1290,323,512,0.7,34.2,18.2,2,"Sodium"
2005-12-22,2005,"After","0-12","F5",,,,0.72,12,,,23,299,1370,151,418,0.8,27.5,12.6,2.2,"Sodium"
2005-12-22,2005,"After","13-24","F5",,,,0.66,12,,,19,183,1490,174,362,0.3,17.2,11.2,1.4,"Sodium"
