"Date_Sampled","Year","Irr_season","Depth_1","Field_ID","Soil_pH","Soluble_Salts","OM_pct","NO3_D1_ppm","Bicarb_P_ppm","SO4_ppm","ExchK_ppm","ExchCa_ppm","ExchMg_ppm","ExchNa_ppm","Zn_ppm","Fe_ppm","Mn_ppm","Cu_ppm","Boron_ppm","CEC_me_100g","treatment"
2005-12-22,2005,"After","25-36","F5",,,,0.64,12,,,26,128,1320,241,293,0.1,13.2,6.7,0.9,"Sodium"
2005-12-22,2005,"After","37-48","F5",,,,0.62,12,,,30,114,1240,270,292,0.2,14.1,6.4,0.9,"Sodium"
2006-05-11,2006,"Before","0-12","F5",,,,0.36,12,,,11,128,1390,245,160,0.2,17.9,29.1,1.2,"Sodium"
2006-05-11,2006,"Before","13-24","F5",,,,0.26,,,,4,113,1470,263,139,0.1,16.6,20.7,1.1,"Sodium"
2006-05-11,2006,"Before","25-36","F5",,,,0.28,,,,8,62,1340,372,182,0.2,14.4,9.4,0.9,"Sodium"
2006-05-11,2006,"Before","37-48","F5",,,,0.3,,,,7,59,1320,400,198,0.1,16.2,11.2,0.7,"Sodium"
2006-07-10,2006,"During","0-12","F5",,0,,0.66,12,,,5,440,1140,115,149,1.5,72.2,27.2,2.9,"Sodium"
2006-07-10,2006,"During","13-24","F5",,,,0.58,24,,,3,408,1150,111,147,1.2,47.2,26.3,2.8,"Sodium"
2006-07-10,2006,"During","25-36","F5",,,,0.4,36,,,5,212,1270,192,170,0.4,39.6,23.7,1.7,"Sodium"
2006-07-10,2006,"During","37-48","F5",,,,0.32,48,,,5,108,1270,312,272,0.2,41,24.6,1.2,"Sodium"
2006-12-26,2006,"After","0-12","F5",,,,0.54,12,,,5,193,1130,191,186,0.2,13.4,3.8,0.7,"Sodium"
2006-12-26,2006,"After","13-24","F5",,,,0.4,,,,8,243,1090,173,177,0.4,18.6,7.2,1.1,"Sodium"
2006-12-26,2006,"After","25-36","F5",,,,0.64,,,,4,221,1070,151,168,0.4,20.5,8.4,1.4,"Sodium"
2007-08-03,2007,"During","0-12","F5",7.8,0.78,1.5,10.6,10,8,281,1180,152,336,0.6,62.8,32,2.2,,9.3,"Sodium"
2007-08-03,2007,"During","13-24","F5",8.5,0.82,0.9,4,7,12,108,1290,289,464,0.7,76,59.7,1.5,,11.2,"Sodium"
2007-08-03,2007,"During","25-36","F5",8.3,1.52,1,5.4,7,64,86,1190,394,742,0.3,44.2,23.4,1.3,,12.7,"Sodium"
2007-08-03,2007,"During","37-48","F5",8.3,1.26,0.9,3.8,6,63,58,1200,417,758,0.1,29,12.9,1.1,,12.9,"Sodium"
2007-11-28,2007,"After","0-12","F5",7.5,1.04,2.3,16.7,18,78,349,1120,112,357,1.8,44.5,16.2,2.8,,9,"Sodium"
2007-11-28,2007,"After","13-24","F5",7.4,1.04,2.4,9.5,20,91,415,1220,83,356,1.9,45.2,16.1,2.8,,9.4,"Sodium"
2007-11-28,2007,"After","25-36","F5",7.8,0.92,1.6,8.4,15,85,327,1540,111,457,1.1,31,12.2,2.2,,11.5,"Sodium"
2007-11-28,2007,"After","37-48","F5",8.1,1,1.2,4.4,13,70,168,1210,213,484,0.7,26.2,14.5,2.1,,10.4,"Sodium"
2008-05-06,2008,"Before","0-12","F5",7,0.52,2.8,2.6,18,33,365,1330,112,103,1.3,42.9,8.7,2.4,,9,"Sodium"
2008-05-06,2008,"Before","13-24","F5",7.9,0.64,1.5,4.4,13,42,293,1260,132,297,0.7,30.5,11.6,2.1,,9.4,"Sodium"
2008-05-06,2008,"Before","25-36","F5",8.2,0.7,1.2,3.9,10,46,175,1190,165,342,0.4,21.7,11.6,1.7,,9.3,"Sodium"
2008-05-06,2008,"Before","37-48","F5",8.2,1,0.9,1.9,11,47,53,1080,344,556,0.2,14.5,7,0.9,,10.8,"Sodium"
2009-07-17,2009,"During","0-12","F5",7.5,1.08,2.9,24.6,40,26,705,1230,193,356,3.2,65.8,23.4,4.6,,11.1,"Sodium"
2009-07-17,2009,"During","13-24","F5",8.7,1.12,1.1,5.7,16,28,194,780,340,1056,1.9,42.2,49.5,3.5,,,"Sodium"
2009-07-17,2009,"During","25-36","F5",8.6,1.44,1,4,7,46,65,890,649,1574,2.3,35.4,32.2,2.3,,,"Sodium"
2009-07-17,2009,"During","37-48","F5",8.1,1.2,0.8,4.1,10,62,48,1110,721,835,2.1,22.4,8.1,1.1,,15.3,"Sodium"
2011-02-10,2011,"Winter","0-12","F5",,,,0.98,36,,,14,172,860,494,1096,0.4,24.2,12,2.5,"Sodium"
2011-02-10,2011,"Winter","13-24","F5",,,,1.06,,,,18,170,860,505,1143,0.5,28.1,9.2,2.2,"Sodium"
2011-02-10,2011,"Winter","25-36","F5",,,,1.08,,,,15,279,640,318,835,0.3,19.8,27.9,2.6,"Sodium"
2011-07-13,2011,"During","0-12","F5",,,,0.86,48,,,18,554,990,205,525,1.3,39.8,8.1,3.5,"Sodium"
2011-07-13,2011,"During","13-24","F5",,,,1.08,,,,20,438,820,222,773,0.9,33,9.7,3.5,"Sodium"
2011-07-13,2011,"During","25-36","F5",,,,1.16,,,,37,259,740,353,1084,0.6,28.5,12.5,3,"Sodium"
2011-07-13,2011,"During","37-48","F5",,,,1.08,,,,72,172,840,492,1077,0.8,26.6,6.8,2.5,"Sodium"
2013-06-28,2013,"Before","0-12","F5",8.5,0.32,0.7,1.2,5,36,80,1000,306,672,0.1,17.7,6.4,0.9,,10.7,"Potassium"
2013-06-28,2013,"Before","13-24","F5",8.8,0.82,0.5,1.5,5,24,46,780,305,565,0.1,23.1,7.8,0.7,,9,"Potassium"
2013-06-28,2013,"Before","25-36","F5",8.6,0.66,0.6,1.5,6,25,70,840,266,552,0.1,22.9,8.3,0.9,,9,"Potassium"
2013-06-28,2013,"Before","37-48","F5",8.7,0.8,0.5,2.5,6,28,64,830,300,701,0.1,24.5,23.3,1,,9.9,"Potassium"
2014-06-23,2014,"Before","0-12","F5",8.8,0.56,0.9,2.1,3,19,47,1080,579,975,0.1,15.2,6,0.8,,14.6,"Potassium"
2014-06-23,2014,"Before","13-24","F5",8.8,0.4,0.7,2.8,4,14,40,880,512,876,0.1,14.8,8.5,1.1,,12.6,"Potassium"
2014-06-23,2014,"Before","25-36","F5",9,0.6,0.6,1.7,5,10,41,790,401,757,0.1,17.2,11.1,0.9,,10.7,"Potassium"
2014-06-23,2014,"Before","37-48","F5",8.7,0.84,0.6,2,3,23,44,1070,604,668,0.1,15.2,5.7,0.7,,13.4,"Potassium"
2015-12-02,2015,"After","0-12","F5",8.5,1.64,0.7,0.6,3,103,62,990,459,789,0.2,11.3,12.7,0.8,0.2,12.4,"Potassium"
2015-12-02,2015,"After","13-24","F5",8.6,1.44,0.7,0.9,3,87,33,1060,467,854,0.2,14.2,9.6,0.9,0.2,13,"Potassium"
2015-12-02,2015,"After","0-12","F5",8,2.26,0.8,1.5,1,166,26,1640,891,452,0.2,8.1,1.4,0.5,0.1,17.7,"Potassium"
2015-12-02,2015,"After","13-24","F5",8.3,1.22,0.7,0.5,2,73,21,930,473,305,0.2,8.7,2.3,0.4,0.1,10,"Potassium"
2015-08-01,2015,"During","0-12","F5",7.4,0.78,1.5,14.8,5,35,268,1410,86,48,0.5,11.1,4.2,1.5,0.8,8.7,"Potassium"
2015-08-01,2015,"During","13-24","F5",7.8,0.94,0.9,3.3,5,74,62,1350,336,195,0.4,7.8,2.4,0.9,0.2,10.6,"Potassium"
2009-11-25,2009,"After","0-12","F5 ",7.8,1.1,3.8,54.6,32,16,601,1110,159,517,1.9,49.1,5,3.1,0.9,10.7,"Sodium"
2009-11-25,2009,"After","13-24","F5 ",8.4,0.7,2.1,21.9,22,15,551,1080,190,464,1.1,40.6,9.3,3.9,1.3,10.4,"Sodium"
2009-11-25,2009,"After","25-36","F5 ",8.8,0.58,1.1,4.5,8,11,536,880,309,452,0.5,18.2,12.4,2.7,1.2,10.3,"Sodium"
2009-11-25,2009,"After","37-48","F5 ",9,1.02,1,0.7,8,37,121,820,711,1521,0.3,29.9,6.8,1.9,0.3,,"Sodium"
2010-07-13,2010,"During","0-12","F5 ",8.5,1.02,1.2,4.7,7,29,79,1120,671,1373,0.3,16.6,9.6,1.5,0.4,,"Sodium"
2010-07-13,2010,"During","13-24","F5 ",8.5,1.1,1.1,4.3,5,24,79,1100,612,1412,0.2,16,9,1.6,0.5,,"Sodium"
2010-07-13,2010,"During","25-36","F5 ",8.4,1.26,1.3,5.3,9,21,102,1010,508,1229,0.4,18.3,13.5,1.9,0.5,,"Sodium"
2010-07-13,2010,"During","37-48","F5 ",8.6,1.3,1,1.2,5,41,58,960,743,1621,0.2,15.4,10.3,1.6,0.3,,"Sodium"
2016-06-09,2016,"Before","0-12","F5 ",,,,0.72,24,,,20,1384,1390,134,65,0.8,26.6,19.9,3.3,"Potassium"
2016-06-09,2016,"Before","13-24","F5 ",,,,1.14,,,,45,302,1200,516,527,0.5,16.1,19.6,1.9,"Potassium"
2000-04-14,2000,"Before","0-12","F6",6.7,1.26,5.7,1.3,11,65,272,1370,156,82,2.8,137,44.1,3,1.3,10.2,"Sodium"
2000-04-14,2000,"Before","13-24","F6",7.2,0.66,0.6,0.2,3,23,47,1040,344,118,0.1,42.8,38.3,2,0.8,8.7,"Sodium"
2001-08-03,2001,"During","0-12","F6",8.4,1.06,3.5,27,18,31,443,1650,197,744,1.6,67,29,3.1,1.1,14.3,"Sodium"
2001-08-03,2001,"During","13-24","F6",8.1,0.6,0.7,8.7,5,39,240,1380,269,543,0.3,45.8,37.3,1.8,0.9,12.1,"Sodium"
2001-08-03,2001,"During","25-36","F6",8.1,0.78,0.5,1.7,5,65,114,1150,309,830,0.2,47.6,32.5,1.6,0.7,12.2,"Sodium"
2001-08-03,2001,"During","37-48","F6",8.2,0.76,0.4,0.6,6,74,96,1160,342,872,0.1,44.3,32.3,1.5,0.6,12.7,"Sodium"
2001-06-21,2001,"Before","0-12","F6",7,1,3.8,21,22,70,659,1720,167,263,2.7,59.6,51.3,4,0.7,12.8,"Sodium"
2001-06-21,2001,"Before","13-24","F6",7.4,0.78,1.4,30,7,37,291,1560,279,339,1,46,42.2,3.2,0.7,12.3,"Sodium"
2001-06-21,2001,"Before","25-36","F6",7.4,0.6,1.4,9.2,2,20,149,1850,482,313,0.6,59.6,33,4.1,0.5,15,"Sodium"
2001-06-21,2001,"Before","37-48","F6",7.2,0.52,0.6,1.2,2,11,93,2090,798,179,0.1,45.7,28.6,3.6,0.4,18.1,"Sodium"
2002-04-12,2002,"Before","0-12","F6",7.7,0.68,2.7,15.4,11,64,319,1510,182,172,3.2,44.2,35.5,3.6,0.9,10.6,"Sodium"
2002-04-12,2002,"Before","13-24","F6",8.2,0.26,1.3,0.9,5,17,264,1150,223,182,1.8,67.4,61.2,3.5,0.8,9.1,"Sodium"
2002-04-12,2002,"Before","25-36","F6",8.1,0.22,0.9,0.8,4,12,114,1130,299,166,0.8,55.5,44.9,2.9,0.8,9.2,"Sodium"
2002-08-15,2002,"During","0-12","F6",7.7,0.64,1.5,4.4,6,35,161,1040,187,456,1.3,58.1,23.6,2.8,1.1,9.2,"Sodium"
2002-08-15,2002,"During","13-24","F6",7.9,0.76,0.7,8.9,5,17,127,1040,249,597,0.7,46.3,20,2.4,2,,"Sodium"
2002-08-15,2002,"During","25-36","F6",8.2,0.6,0.2,4.7,5,34,66,1050,305,671,0.6,43.7,16.6,2.1,1.4,,"Sodium"
2002-06-15,2002,"Before","0-12","F6",7.3,0.34,3,0.5,21,31,436,1360,73,40,3.2,60.4,50.4,3.4,1,8.7,"Sodium"
2002-06-15,2002,"Before","13-24","F6",6.9,0.36,1.2,10.9,8,21,142,950,199,89,1.6,36.6,29.7,3.4,1.2,8.2,"Sodium"
2002-06-15,2002,"Before","25-36","F6",6.4,0.3,0.8,6.4,3,5,66,1170,294,75,0.9,72.4,36.5,4.5,2.7,11.8,"Sodium"
2002-06-15,2002,"Before","37-48","F6",6.6,0.26,0.5,4.8,2,10,40,1040,308,58,0.7,49.4,21.7,3.3,1.9,10.1,"Sodium"
2002-10-16,2002,"During","0-12","F6",6.1,0.56,3.9,36.5,20,65,574,1140,130,161,4.2,152,84.7,3,0.5,11,"Sodium"
2002-10-16,2002,"During","13-24","F6",6.7,0.36,3.1,16.5,12,33,507,1150,139,173,2.1,125,64.3,2.9,0.5,9,"Sodium"
2002-10-16,2002,"During","25-36","F6",7.7,0.56,2.6,14.2,16,31,395,1080,254,669,1.5,69.9,19.7,2.7,0.8,,"Sodium"
2003-06-24,2003,"Before","0-12","F6",7.3,0.98,1.5,31.2,16,11,384,1280,176,162,1.3,48.3,13.8,2.6,,9.6,"Sodium"
2003-06-24,2003,"Before","13-24","F6",7.8,0.34,0.5,2,6,10,170,1030,261,256,0.5,24.3,12.5,2.5,,8.9,"Sodium"
2003-06-24,2003,"Before","25-36","F6",7.7,0.34,0.5,0.3,6,12,160,730,180,289,0.4,23.9,25.9,3,,6.8,"Sodium"
2003-06-24,2003,"Before","37-48","F6",7.6,0.36,0.9,0.3,7,11,121,870,232,386,0.7,46.9,52.3,3.7,,8.3,"Sodium"
2003-09-10,2003,"During","0-12","F6",7.8,0.44,0.3,3.2,7,20,115,990,212,319,0.4,19.1,13.8,2,0.6,8.4,"Sodium"
2003-09-10,2003,"During","13-24","F6",7.7,0.42,0.4,1.4,7,13,166,940,200,249,0.4,18.3,12.7,1.9,0.6,7.9,"Sodium"
2003-09-10,2003,"During","25-36","F6",7.6,0.38,0.5,0.4,4,13,37,1060,352,324,0.3,18.8,10.3,1.7,0.2,9.7,"Sodium"
2003-09-10,2003,"During","37-48","F6",7.6,0.38,0.2,0.3,5,10,25,1070,395,296,0.4,16.1,9.4,1.4,0.1,10,"Sodium"
2003-10-22,2003,"During","0-12","F6",7.6,0.54,4,7.8,20,30,467,1400,84,407,2,81.3,14,3.4,0.8,10.7,"Sodium"
2003-10-22,2003,"During","13-24","F6",8.1,0.44,0.9,3.7,4,23,75,1190,239,486,0.4,28.9,13.7,2.5,0.5,10.2,"Sodium"
2003-10-22,2003,"During","25-36","F6",7,0.34,0.6,2.4,3,11,28,1350,433,154,0.2,24.2,7.5,2.3,0.2,11.1,"Sodium"
2003-10-22,2003,"During","37-48","F6",7.1,0.52,0.5,2.8,5,11,34,1450,484,157,0.3,22.8,6.6,2.1,0.3,12.1,"Sodium"
2004-06-15,2004,"Before","0-12","F6",6.8,0.34,1.8,7.8,19,13,399,1030,105,121,1.8,81.4,21.8,2.8,0.4,7.6,"Sodium"
2004-06-15,2004,"Before","13-24","F6",7.5,0.28,0.8,4.4,11,12,261,1020,183,189,0.8,45.1,19.7,2.2,0.8,8.1,"Sodium"
2004-06-15,2004,"Before","25-36","F6",8.4,0.4,0.4,2.5,25,18,25,830,279,589,0.3,17.8,10.4,1.8,0.2,9.1,"Sodium"
2004-06-15,2004,"Before","37-48","F6",8.2,0.34,0.7,2.7,10,13,100,940,252,407,0.3,23,13.4,2,0.6,8.8,"Sodium"
2004-10-27,2004,"During","0-12","F6",7.5,1.34,0.5,3.4,16,192,67,1410,462,717,0.4,20.6,5.7,1.2,0.5,14.2,"Sodium"
2004-10-27,2004,"During","13-24","F6",7.6,1.82,0.3,2.7,3,217,51,1560,762,844,0.3,22.9,4.2,1.1,0.3,18,"Sodium"
2004-10-27,2004,"During","25-36","F6",7.7,1.48,0.2,1.9,4,144,57,1460,817,664,0.3,27.2,4.5,1.1,0.3,17.1,"Sodium"
2004-10-27,2004,"During","37-48","F6",7.6,0.94,0.4,2.1,5,120,67,1400,545,583,0.7,29.1,5.8,1.4,0.4,14.2,"Sodium"
2004-09-01,2004,"During","0-12","F6",7,0.92,3.5,12.4,17,42,402,1310,116,245,1.9,55,20.8,3.4,0.9,9.6,"Sodium"
2004-09-01,2004,"During","13-24","F6",7.4,0.74,0.7,7,5,37,208,1480,177,268,0.5,33.7,17.7,2.2,1.2,10.6,"Sodium"
2004-09-01,2004,"During","25-36","F6",7.6,0.82,0.6,4.8,5,49,109,1360,286,509,0.4,33.1,14.9,1.8,0.7,11.7,"Sodium"
2004-09-01,2004,"During","37-48","F6",7.6,0.52,1.2,6.8,20,44,122,1310,267,437,0.6,48.2,22.3,2.2,0.8,11,"Sodium"
2005-01-11,2005,"Winter","0-12","F6",,,,0.92,,,,77,154,1560,254,363,0.4,18.3,9.4,1.6,"Sodium"
2005-01-11,2005,"Winter","13-24","F6",,,,1.12,,,,94,105,1660,428,742,0.2,17.7,7.4,1.2,"Sodium"
2005-01-11,2005,"Winter","25-36","F6",,,,1.6,,,,151,68,1530,648,876,0.2,18,4.5,1,"Sodium"
2005-01-11,2005,"Winter","37-48","F6",,,,1.8,,,,194,62,1530,769,783,0.1,19.3,4.2,0.9,"Sodium"
2005-04-01,2005,"Before","0-12","F6",,,,0.52,,,,23,338,1330,184,298,1,39.7,12.4,2.7,"Sodium"
2005-04-01,2005,"Before","13-24","F6",,,,0.58,,,,21,200,1340,251,343,0.4,26,12.7,2.2,"Sodium"
2005-04-01,2005,"Before","25-36","F6",,,,0.64,,,,30,81,1120,357,707,0.3,29.2,16.9,2.1,"Sodium"
2005-04-01,2005,"Before","37-48","F6",,,,0.84,,,,50,66,1130,377,806,0.2,28.1,16.5,1.7,"Sodium"
2005-06-08,2005,"Before","0-12","F6",,,,0.86,,,,56,309,1690,99,248,0.7,25.5,5.9,2.5,"Sodium"
2005-06-08,2005,"Before","13-24","F6",,,,1.04,,,,68,231,1760,119,290,1,31.9,8,2.6,"Sodium"
2005-06-08,2005,"Before","25-36","F6",,,,1.02,,,,64,124,1710,144,327,0.4,22.4,6,2,"Sodium"
2005-06-08,2005,"Before","37-48","F6",,,,0.9,,,,63,173,1770,155,311,0.7,28.9,6.7,2.1,"Sodium"
2005-07-08,2005,"During","13-24","F6",,,,0.58,,,,17,106,1330,341,362,0.2,21.7,11,1.6,"Sodium"
2005-07-08,2005,"During","25-36","F6",,,,0.56,,,,21,50,1270,469,614,0.1,19.7,6.3,1,"Sodium"
2005-07-08,2005,"During","37-48","F6",,,,0.82,,,,28,57,1430,690,592,0.1,20.8,3.1,0.8,"Sodium"
2005-10-20,2005,"During","0-12","F6",,,,0.98,12,,,131,154,2120,168,477,0.4,29.5,13.7,1.7,"Sodium"
2005-10-20,2005,"During","13-24","F6",,,,1.06,,,,175,154,2550,222,532,0.4,34.4,12.7,1.7,"Sodium"
2005-10-20,2005,"During","25-36","F6",,,,1.14,,,,168,97,2260,268,476,0.2,30.5,11.5,1.4,"Sodium"
2005-10-20,2005,"During","37-48","F6",,,,1.16,,,,153,81,2090,323,513,0.3,36.2,12.7,1.5,"Sodium"
2005-12-22,2005,"After","0-12","F6",,,,0.66,12,,,8,355,1150,203,656,0.7,26.6,9.7,2.1,"Sodium"
2005-12-22,2005,"After","13-24","F6",,,,0.78,12,,,16,138,1040,271,862,0.9,20.8,10.6,1.7,"Sodium"
2005-12-22,2005,"After","25-36","F6",,,,0.66,12,,,40,54,1020,422,645,1.1,32.7,18.8,2.1,"Sodium"
2005-12-22,2005,"After","37-48","F6",,,,1,12,,,35,69,1030,371,891,2.3,26.8,12.2,1.6,"Sodium"
2006-05-11,2006,"Before","0-12","F6",,,,0.92,12,,,28,75,1650,451,709,0.3,25.3,16.3,1.1,"Sodium"
2006-05-11,2006,"Before","13-24","F6",,,,1,,,,31,61,1580,548,874,0.1,18.5,9.2,1,"Sodium"
2006-05-11,2006,"Before","25-36","F6",,,,0.92,,,,37,60,1500,593,922,0.2,30.5,11.5,0.9,"Sodium"
2006-05-11,2006,"Before","37-48","F6",,,,0.98,,,,42,51,1430,668,916,0.1,17.4,6.5,0.9,"Sodium"
2006-07-10,2006,"During","0-12","F6",,0,,1.16,12,,,52,551,1030,172,243,3.8,172,33.6,4.4,"Sodium"
2006-07-10,2006,"During","13-24","F6",,0,,1.42,24,,,55,539,1060,190,359,3.1,252,103,4.2,"Sodium"
2006-12-26,2006,"After","0-12","F6",,,,0.84,12,,,29,157,1120,314,488,0.3,53.1,9.7,2.3,"Sodium"
2006-12-26,2006,"After","13-24","F6",,,,0.86,,,,31,144,1090,315,529,0.5,60.6,9.9,2.7,"Sodium"
2006-12-26,2006,"After","25-36","F6",,,,0.68,,,,27,98,980,357,611,0.3,42.3,8.4,1.9,"Sodium"
2007-08-03,2007,"During","0-12","F6",7.6,0.96,1.3,7.5,15,23,446,1070,148,298,0.3,106,71.9,2.1,,9,"Sodium"
2007-08-03,2007,"During","13-24","F6",7.7,0.82,1.3,6.4,16,30,451,1230,197,489,0.4,75.6,45.8,1.8,,11.1,"Sodium"
2007-08-03,2007,"During","25-36","F6",8,0.86,1.3,5.1,15,41,197,1110,287,482,0.3,51.4,23.6,1.4,,10.5,"Sodium"
2007-08-03,2007,"During","37-48","F6",8.1,1.06,0.6,3.3,10,26,91,1080,290,527,0.6,34,17.5,1.4,,10.3,"Sodium"
2007-11-28,2007,"After","0-12","F6",7.6,0.8,1.7,8.7,17,54,571,1140,132,373,1,49.8,12,3.3,,9.9,"Sodium"
2007-11-28,2007,"After","13-24","F6",7.6,0.54,1.3,5.3,15,45,412,1030,126,361,0.7,46.1,13.1,3,,8.8,"Sodium"
2007-11-28,2007,"After","25-36","F6",7.4,0.74,1.3,5.3,14,49,305,1170,176,469,0.7,50.7,13.8,2.9,,10.1,"Sodium"
2007-11-28,2007,"After","37-48","F6",7.7,0.7,0.9,1.9,9,41,222,1180,247,716,0.4,40.9,13,2.4,,11.6,"Sodium"
2008-05-06,2008,"Before","0-12","F6",7.5,0.66,1.9,18.7,20,27,539,1450,148,150,0.9,37.1,6.6,2.4,,10.5,"Sodium"
2008-05-06,2008,"Before","13-24","F6",8.2,0.44,1,10.2,14,25,319,1200,172,372,0.3,25.1,7.3,1.8,,9.9,"Sodium"
2008-05-06,2008,"Before","25-36","F6",8,0.58,1.6,16.7,15,35,283,1160,166,329,0.5,36.8,7.2,2.1,,9.3,"Sodium"
2008-05-06,2008,"Before","37-48","F6",8.1,0.8,1.2,15.4,11,38,169,1100,222,598,0.4,35.3,6.6,2,,10.4,"Sodium"
2009-07-17,2009,"During","0-12","F6",7.4,0.84,2.2,30,50,13,623,890,190,426,3,78.8,23.3,4.5,,9.5,"Sodium"
2009-07-17,2009,"During","13-24","F6",8.8,1.06,0.8,5.8,16,15,206,700,315,881,10.3,27.7,35.1,2.3,,10.5,"Sodium"
2009-07-17,2009,"During","25-36","F6",8.5,1.34,0.6,3.1,9,36,56,570,521,1512,3,24.2,15.8,1.6,,,"Sodium"
2009-07-17,2009,"During","37-48","F6",8.1,1.76,0.9,1.6,3,75,81,1610,1434,1451,4.1,16.2,3.7,0.8,,,"Sodium"
2011-02-10,2011,"Winter","13-24","F6",,,,0.78,,,,20,189,350,236,998,0.1,13,11.8,0.9,"Sodium"
2011-02-10,2011,"Winter","25-36","F6",,,,0.64,,,,12,492,560,149,491,0.8,36,10.1,1.6,"Sodium"
2011-02-10,2011,"Winter","37-48","F6",,,,0.7,,,,14,623,610,131,197,1.9,84.6,6.5,2.7,"Sodium"
2011-07-13,2011,"During","0-12","F6",,,,0.92,48,,,50,672,860,181,307,4,135,45.8,3.8,"Sodium"
2011-07-13,2011,"During","13-24","F6",,,,0.66,,,,37,693,850,175,312,4.8,184,98.6,4.3,"Sodium"
2011-07-13,2011,"During","25-36","F6",,,,0.66,,,,25,571,730,186,488,3.7,65.8,12.9,3.7,"Sodium"
2011-07-13,2011,"During","37-48","F6",,,,0.88,,,,33,600,720,174,459,3.7,62.8,10.9,3.5,"Sodium"
2013-06-28,2013,"Before","0-12","F6",7.8,1.02,1.4,11.6,10,39,234,1850,180,161,0.5,16.4,7.8,1.3,,12.1,"Potassium"
2013-06-28,2013,"Before","13-24","F6",6.8,0.9,1.6,11.2,9,15,176,1570,403,318,0.3,21,6.9,0.9,,13,"Potassium"
2013-06-28,2013,"Before","25-36","F6",8.3,0.9,0.8,2.6,4,19,99,1360,431,437,0.1,16.7,6.2,0.9,,12.5,"Potassium"
2013-06-28,2013,"Before","37-48","F6",8.3,0.7,0.6,3.2,6,29,62,950,321,468,0.2,13.5,7.1,0.8,,9.6,"Potassium"
2014-06-23,2014,"Before","0-12","F6",8,0.98,1.1,11,15,42,397,1200,206,114,0.6,30.3,9.2,1.9,,9.2,"Potassium"
2014-06-23,2014,"Before","13-24","F6",8.1,0.84,0.9,8.9,10,38,486,1230,147,61,0.3,24.3,10.7,2,,8.9,"Potassium"
